,,Weight,Weight,Weight,Weight,Weight,Weight,Value,Value,Value,Value,Value,Value,Item_Count,Item_Count,Item_Count,Item_Count,Item_Count,Item_Count
ENDUSE,,"AUTOMOTIVE VEHICLES, PARTS, AND ENGINES","CAPITAL GOODS, EXCEPT AUTOMOTIVE",CONSUMER GOODS,"FOODS, FEEDS, AND BEVERAGES",INDUSTRIAL SUPPLIES AND MATERIALS,OTHER GOODS,"AUTOMOTIVE VEHICLES, PARTS, AND ENGINES","CAPITAL GOODS, EXCEPT AUTOMOTIVE",CONSUMER GOODS,"FOODS, FEEDS, AND BEVERAGES",INDUSTRIAL SUPPLIES AND MATERIALS,OTHER GOODS,"AUTOMOTIVE VEHICLES, PARTS, AND ENGINES","CAPITAL GOODS, EXCEPT AUTOMOTIVE",CONSUMER GOODS,"FOODS, FEEDS, AND BEVERAGES",INDUSTRIAL SUPPLIES AND MATERIALS,OTHER GOODS
Date,District,,,,,,,,,,,,,,,,,,
2021-01,"CHARLESTON, SC",90942979,116936801,146102919,40179279,328483235,3571004,621256183,1097235164,938539856,102792826,1007317997,68491214,26128,38233,53061,2453,32636,1412
2021-01,"CHICAGO, IL",55079091,116318587,179629646,84489919,211567099,2641819,601433552,5780876499,8892108826,299287271,3196349566,854289549,31579,175775,123206,8935,75335,7362
2021-01,"CLEVELAND, OH",38390940,57791499,104926663,15947151,146021744,1970015,424465087,3865794789,2867798662,63496739,802419778,399322150,20732,192212,143467,1725,54882,16744
2021-01,"COLUMBIA-SNAKE, OR",5853577,7159403,12872670,3991984,18949270,193128,637290952,134177485,92396360,13027984,86045843,10317407,1606,4321,7569,335,2708,324
2021-01,"DALLAS-FORT WORTH, TX",27397719,40201753,103296996,7640854,49483376,194764,124696504,1397886218,1588434038,15628723,590816310,195444243,8446,43056,62092,896,21769,4361
2021-01,"DETROIT, MI",17411648,16330344,11224347,4612819,36900560,160429,3609787403,1518603678,1519314442,697095320,2910672411,435804408,189097,60924,59361,51577,145147,18291
2021-01,"DULUTH, MN",43792,5562,45779,0,82072,0,1418396,12460046,63730707,70542626,707186367,1851895,75,509,5905,1925,21522,90
2021-01,"EL PASO, TX",1211496,5584622,5467639,1257174,10993221,5255,1353061553,3110428740,441859709,124848359,309411874,60934417,104297,117144,51023,5221,44739,5664
2021-01,"GREAT FALLS, MT",2642283,19057205,29016389,3470933,25042061,198740,32463163,313214772,226537813,274507280,1271989869,161525627,1520,9400,15355,9072,23029,5165
2021-01,"HONOLULU, HI",126393,750899,2140482,4544406,17054283,35995,29812562,385964059,67159845,12984686,169796309,60306643,236,9605,11741,772,1321,3110
2021-01,"HOUSTON-GALVESTON, TX",34780767,131201053,200859251,225155039,552413885,6943674,439115198,1569362001,887043750,422101854,2581849185,196760409,14125,28797,60875,12231,36199,2167
2021-01,"LAREDO, TX",1060070,3764273,824065,377593,5189590,5240,6798599338,4057809958,1694373085,1930687893,1484779181,195217618,326393,202929,166829,96502,111847,14130
2021-01,"LOS ANGELES, CA",238287494,406788374,1610712063,473149746,688292921,4522991,2666965135,7942489308,10998771145,1141883640,2589929644,301401086,67278,195276,684918,35099,115976,8437
2021-01,LOW VALUE,,,,,,0,,,,,,1470213125,,,,,,219
2021-01,"MIAMI, FL",13447790,31929189,107172000,271754222,259928057,3714872,107995419,580057531,1372336787,670270699,620493227,223853636,5471,19925,95479,28623,16577,5169
2021-01,"MILWAUKEE, WI",28475,677898,256834,0,256729,19358,3861657,23124037,14355632,4173775,13215095,3889060,223,1928,723,11,602,114
2021-01,"MINNEAPOLIS, MN",6507145,17056251,26520721,6250087,29263318,1374424,60926914,334726089,201730462,18432822,496234027,14556233,2898,11390,12443,568,7561,896
2021-01,"MOBILE, AL",31361304,26768134,50111511,46009411,90467334,233303,480454167,420505098,453274198,23243602,945390467,30369783,9067,9239,31752,885,7376,413
2021-01,"NEW ORLEANS, LA",30484644,57951846,84458082,40592478,238352514,2369256,399781878,2958344254,1783239690,156412113,1960525313,373405941,18969,110106,86302,1479,42556,17291
2021-01,"NEW YORK CITY, NY",89696740,171834669,688171330,734047266,696682834,7280885,1420380221,3369537804,9458747551,1888418204,5984456435,786964739,39429,102378,466377,66165,94943,9501
2021-01,"NOGALES, AZ",82303,788954,17999471,231075,1701954,534,168065141,561385820,128592763,544839413,168633938,122019342,8451,29574,13451,48570,7517,5895
2021-01,"NORFOLK, VA",40950234,73561661,209954462,83060812,226244243,1889162,262578165,844188203,1215516743,208236434,526280776,25554431,7607,23487,64163,6793,21398,751
2021-01,"OGDENSBURG, NY",0,0,0,0,0,0,113487698,295664178,367083731,192346981,1627988624,103608478,7345,14460,38904,13602,48456,4757
2021-01,"PEMBINA, ND",34655,0,0,0,0,0,80322897,239829149,222143704,269794919,819426721,98121422,3177,12210,9620,11715,33522,3720
2021-01,"PHILADELPHIA, PA",11350352,12389807,31598031,373914091,75564352,1875773,521467778,585292336,1534929121,972748881,859168093,62019792,12044,28130,35142,15836,14390,1702
2021-01,"PORT ARTHUR, TX",,0,1264,,25131595,0,,14494966,393437,,620634729,19453,,7,6,,106,1
2021-01,"PORTLAND, ME",38607,759123,315638,6162825,45030342,2945,28703509,108958779,62811540,217021694,401222880,321342923,4107,1130,2294,7852,10432,425
2021-01,"PROVIDENCE, RI",10202439,50050,25071,0,813,0,490066552,5329893,2803009,1529591,74038017,4192,7701,55,289,2,30,1
2021-01,"SAN DIEGO, CA",4889456,501856,827687,51229819,401954,15763,881406988,1147551536,879320415,372858500,247830340,146549252,18438,63547,72736,30947,31622,9867
2021-01,"SAN FRANCISCO, CA",21193035,64140299,127235340,219981621,164481162,753841,533798280,2424584645,861059908,494080621,1007669696,131043629,15202,48477,69222,12318,20275,4098
2021-01,"SAN JUAN, PR",5077783,6523937,23667462,60241621,316968544,548179,151484770,96390298,416576691,85729766,486207972,27980969,1164,2477,6753,2253,3280,353
2021-01,"SAVANNAH, GA",107277548,193535750,479760626,166546167,508753559,4182154,1613075445,3048074141,3832161331,812886179,1281855347,162294377,36281,78812,185644,10064,61649,4692
2021-01,"SEATTLE, WA",28223454,50905001,196325454,67570737,140770084,2361991,527987555,1169769076,1643986861,405478684,1507866456,168416502,9737,28620,98280,18461,56395,5663
2021-01,"ST. ALBANS, VT",0,0,0,0,0,0,15607580,106595076,32931652,51789464,224985172,16743128,1332,4679,7148,3127,17698,867
2021-01,"ST. LOUIS, MO",16665178,38840478,58235219,16149957,84737768,3346397,78107540,855361976,377033272,47890169,414350847,39666020,3864,12866,26375,1804,14657,1388
2021-01,"TAMPA, FL",26713993,30547424,66453231,99764714,185495269,267311,997257639,401172147,412959361,183058999,441600198,33713095,13873,5262,32219,3062,7725,367
2021-01,U.S. VIRGIN ISLANDS,11260,783,55414,332913,1926,,34017,362341,282061,754860,4172365,,4,4,29,7,7,
2021-01,VESSELS UNDER OWN POWER,,0,,,,,,88711,,,,,,2,,,,
2021-01,"WASHINGTON, DC",0,5143,188008,0,9225,0,7788413,101603380,500541067,4969221,84294114,29195838,284,3027,2280,125,1220,295
2021-01,"WILMINGTON, NC",5813692,19777182,30801904,4084091,75650689,237477,25079795,309661117,1349155894,11659166,222495330,23587988,1655,12667,19167,284,8010,474
2021-02,"ANCHORAGE, AK",0,5982,5840,0,1090898,0,5117554,674421409,121300289,767394,139473723,191451857,485,20070,8227,19,3372,2432
2021-02,"BALTIMORE, MD",25267228,33716619,53907438,92762482,235187795,409750,1346865917,485381214,252386476,241099746,579745784,16454468,12909,10280,23973,6379,13257,174
2021-02,"BOSTON, MA",1470029,4104722,11009949,14571213,27097407,275368,55103811,442732599,240993272,86534890,614071256,78293525,562,20065,12401,3149,5698,1545
2021-02,"BUFFALO, NY",66620,1231778,1024220,137288,1896437,9074,561001730,505562731,344074285,292713399,1176553312,154103911,19259,29397,44091,25237,57894,8055
2021-02,"CHARLESTON, SC",83112197,103604943,110064732,41588590,317619175,2292867,583665385,1199359532,896352895,100261491,880524004,47318089,26816,35617,44506,2113,28682,1407
2021-02,"CHICAGO, IL",48511693,104933857,158863938,68365594,179520571,2102169,617292472,5608518529,7257455319,249808269,3035973150,798750879,34687,180197,112332,7396,73354,7374
2021-02,"CLEVELAND, OH",35723262,52764539,90842209,13626377,140119703,1200474,386303856,3762365427,2471984287,49630429,735585001,367182437,21349,185387,141133,1671,51766,17794
2021-02,"COLUMBIA-SNAKE, OR",4219998,4707842,11638776,3164989,46935284,44417,524750827,115465153,81976456,7926887,166447569,9658734,2899,4047,6600,229,2656,327
2021-02,"DALLAS-FORT WORTH, TX",28315736,39113497,97183796,3746816,49724417,110079,115859686,1403602450,1385786585,15479192,606051679,208405142,7672,42217,56917,751,19242,4382
2021-02,"DETROIT, MI",28109216,13359518,9625663,3074095,35628253,110203,3364666434,1404130497,1479988185,679968656,2993549447,441779312,180837,58598,55462,49674,138930,19080
2021-02,"DULUTH, MN",0,19054,8702,0,118800,0,168599,7195403,43167781,55865245,700696094,1561322,44,383,3853,1424,19135,46
2021-02,"EL PASO, TX",1566561,6106406,6622802,1829637,11701325,25251,1246156509,2962730766,452322560,127093696,282151894,50120879,96449,105638,48096,5012,41083,5026
2021-02,"GREAT FALLS, MT",2945668,18079592,23522234,3180953,20397109,130842,36232372,336083774,229556585,254292865,1416929270,174959173,1487,9211,13846,8364,20483,5844
2021-02,"HONOLULU, HI",51411,748572,2713891,3781238,64482086,0,26116580,344999260,42327824,10852935,188185043,53029611,216,7865,4180,705,1190,2415
2021-02,"HOUSTON-GALVESTON, TX",22762380,92784277,158749217,159981795,514618932,3923814,437218217,1258282808,652797907,348395642,1873624318,132737007,14145,25305,46840,9176,28352,1674
2021-02,"LAREDO, TX",1145293,3722976,867810,377077,1965970,6376,6033079069,3897335511,1585337760,1758349835,1427870072,163457293,296510,193191,151977,86887,105714,13699
2021-02,"LOS ANGELES, CA",198178996,374499510,1498933172,413196024,643973427,3687532,2300812227,7572768454,10487513983,976050782,2711080039,597906791,57228,182248,642597,31148,106196,8169
2021-02,LOW VALUE,,,,,,0,,,,,,1439634282,,,,,,223
2021-02,"MIAMI, FL",13074613,32325771,93289602,297715503,180363880,3876301,138404169,651057367,1918686918,644713617,658707045,288019597,5847,20168,104263,27491,14604,5047
2021-02,"MILWAUKEE, WI",56074,785997,288564,0,96715,3463,3236645,25283534,13519826,1238534,5801299,6568821,214,2002,628,6,509,169
2021-02,"MINNEAPOLIS, MN",4046947,13075251,18660345,4043558,22866877,900883,49331309,290487102,168465214,17049349,512347792,32419410,2026,10541,9768,498,6239,935
2021-02,"MOBILE, AL",24376541,22201164,47672051,48748263,88590501,148079,436817195,373439771,384469157,24103505,848766350,7793386,7518,8062,32209,1022,5855,367
2021-02,"NEW ORLEANS, LA",24828624,55166359,75367305,42501685,209680625,2529955,425400048,2951990228,1574050174,170385673,2002296889,347797309,18630,112487,84754,1725,41352,18434
2021-02,"NEW YORK CITY, NY",78504206,150577094,598282537,662516439,602021304,5563464,1338440359,3590307581,9256933591,1641231893,6891935734,739148468,40147,101119,488956,60211,89395,8922
2021-02,"NOGALES, AZ",79849,823973,13861841,41525,1052321,2490,285018709,820017961,129462026,514209316,146580519,292328937,13342,30760,13219,45729,8168,6350
2021-02,"NORFOLK, VA",32856819,60668769,179807395,71884706,197161502,1074991,210464467,733553246,1043792433,191116378,498617513,30890079,7406,22499,56646,6009,18832,1107
2021-02,"OGDENSBURG, NY",0,0,0,0,13645,0,103026175,312649270,470382034,187002041,1734778624,116873371,5841,14323,38895,12931,46514,4540
2021-02,"PEMBINA, ND",0,0,0,0,0,0,84771638,275262107,212218821,252379800,712630322,96824202,3113,12171,9687,11068,30421,3639
2021-02,"PHILADELPHIA, PA",11345245,13701987,34221524,402105871,128025817,1051211,354452889,571810907,1380793554,909160802,745681820,51011515,11002,31495,37466,15908,16816,1876
2021-02,"PORT ARTHUR, TX",,45633,436,,3011695,,,84287,224885,,499133739,,,9,4,,87,
2021-02,"PORTLAND, ME",3729,397479,450674,6849989,7803237,13014,27300502,88240825,381650061,162778574,372321660,98622705,4071,1028,2677,6813,9118,337
2021-02,"PROVIDENCE, RI",5988087,2273,18966,,21145292,,319517971,800297,3188602,,118284212,,3803,37,228,,40,
2021-02,"SAN DIEGO, CA",7729287,3836960,1029712,53917792,218287,0,992520872,1191796190,886036879,467490555,254049994,154782091,19435,65320,75129,32454,32037,10222
2021-02,"SAN FRANCISCO, CA",24193619,65044696,126167349,182125885,292618935,1555070,751064570,2243740088,860827027,434735840,1088253944,140088971,14175,44968,58009,11576,20545,4176
2021-02,"SAN JUAN, PR",3980172,7035928,20436600,59826160,250513531,312502,130535854,117559949,690433578,90458769,419843776,28989630,1009,2710,6321,2629,3759,320
2021-02,"SAVANNAH, GA",94561541,171562326,433975967,122533327,443565947,3562730,1457072751,2813014361,3094924879,632315726,1249598886,266756136,32523,78317,169461,7444,59093,4849
2021-02,"SEATTLE, WA",21317315,38612191,137016228,54540439,106151911,1581072,555025049,1058425785,1181966665,358744877,1577342776,193814264,8750,26650,76502,16565,49417,5387
2021-02,"ST. ALBANS, VT",0,0,7530,0,0,0,11622210,125269175,38232049,47953950,290652910,33000287,917,5635,7042,3141,17615,857
2021-02,"ST. LOUIS, MO",14912447,34213181,55788241,14684162,84530638,2957694,69989305,550862325,366151147,47806475,385588821,27061027,3734,11871,24883,1763,11897,1633
2021-02,"TAMPA, FL",19204322,20922489,52517713,106078020,140662487,250210,907738883,260727026,396524051,173619087,597131065,38766474,8613,5104,29240,2654,6759,393
2021-02,U.S. VIRGIN ISLANDS,,0,43795,56973,18220,,,30972,81518,27413,0,,,3,10,1,1,
2021-02,VESSELS UNDER OWN POWER,,0,,,,0,,154405,,,,53736,,6,,,,1
2021-02,"WASHINGTON, DC",67,2127,182296,5841,94326,0,5591981,96074283,434674235,2496623,101098225,20210129,355,3551,2686,141,1480,328
2021-02,"WILMINGTON, NC",11336773,20006637,32132520,4093735,75746364,568438,30651864,313867688,572835237,12682607,242724737,703200777,1909,15262,20706,288,8063,569
2021-03,"ANCHORAGE, AK",0,0,8159,0,629305,0,7783503,1241097034,151912007,1387648,142359184,92744440,621,30406,11096,35,4811,3051
2021-03,"BALTIMORE, MD",33962407,37533017,54735404,90888118,276873679,552602,1824328441,821464482,389238429,264416403,894584731,22198851,16146,12393,20327,6110,15233,292
2021-03,"BOSTON, MA",2808196,8998531,19751379,27698606,51290400,485062,63605236,613352192,277996082,165452349,641684812,105143611,654,25093,17307,4971,9342,1981
2021-03,"BUFFALO, NY",90552,1374245,731192,22223,1657217,49070,629549924,583892253,437648036,363673666,1256650800,186637121,21403,34211,47490,29886,68716,9960
2021-03,"CHARLESTON, SC",99072412,135002814,164832513,43122341,357961066,5242659,733958333,1410214661,1137286547,106190733,1334109542,82357580,34588,49420,58199,2589,38989,2253
2021-03,"CHICAGO, IL",70522572,138193169,229322852,102792461,244810809,3394980,729084720,6841551088,8724765760,312977832,4073206485,2293095574,39896,215182,142659,9843,91664,8472
2021-03,"CLEVELAND, OH",46521167,67776236,116742485,20854180,179974859,1716660,446460188,5389027729,2929809448,86031916,924379811,488428601,26404,231888,175216,2245,64484,20481
2021-03,"COLUMBIA-SNAKE, OR",5686058,6299357,13178392,3997942,38538589,244661,664647222,146402068,89893960,10281075,108565021,13954099,2208,5055,8062,310,3221,434
2021-03,"DALLAS-FORT WORTH, TX",31215287,46606742,105975398,4638430,57013285,233035,137640897,1726479800,1671455507,16336237,782354517,254738182,9247,52073,65167,915,22130,5607
2021-03,"DETROIT, MI",24826658,14489402,13282557,4401358,44237822,126787,4177715946,1695371337,1337532793,797073182,3541217287,586739768,216464,70404,67058,57566,166024,24265
2021-03,"DULUTH, MN",0,0,14440,0,0,0,830576,14692722,56548177,75666092,933083456,5282170,89,553,4942,1863,23546,98
2021-03,"EL PASO, TX",1894059,7443260,7342987,1850301,5192293,653,1584715146,3692850933,566032634,162452603,351474887,65792607,120312,132445,58534,6093,50635,6523
2021-03,"GREAT FALLS, MT",3584751,18621980,29598392,3157207,23851189,98841,39360500,406822754,265754633,308464300,1435545549,227718578,1756,11036,18432,9509,25912,7178
2021-03,"HONOLULU, HI",126107,769984,2188397,3713944,75257708,38,24938553,533031255,37888335,11273062,139536037,88084979,275,12316,4166,878,1463,3459
2021-03,"HOUSTON-GALVESTON, TX",35033215,142989474,207745665,219102527,677433334,4637514,546793267,1855784186,904831998,467189381,3074813127,318982014,18144,34369,62485,12453,40436,2490
2021-03,"LAREDO, TX",1603705,3777142,635286,470257,3261539,1504,7491789136,4947081044,1922014805,2181145010,1753463719,197921991,365735,242762,187067,104922,132508,16841
2021-03,"LOS ANGELES, CA",245177705,484930727,1679560182,481820474,764001088,4661454,2924593879,9529134470,12356534382,1171017966,3166743047,453540184,70687,220445,748219,38006,120324,10716
2021-03,LOW VALUE,,,,,,0,,,,,,1718191941,,,,,,223
2021-03,"MIAMI, FL",13308004,31303059,99173656,291662196,226925933,3957607,170475029,697118692,1533324758,701512436,804164720,456834893,6355,22839,109103,31939,17104,5535
2021-03,"MILWAUKEE, WI",29594,1494078,371165,0,162004,4431,3692679,27045053,15940209,2368841,5978531,9920560,224,2409,698,15,562,142
2021-03,"MINNEAPOLIS, MN",5463704,18159923,27774166,4766788,33683715,391571,55328794,369066931,221293844,17884139,732476821,21239368,2665,13304,13822,532,8515,698
2021-03,"MOBILE, AL",40588493,27278322,57993401,61678917,118064334,461409,588692514,342362640,524181149,33065305,955549301,16595198,11241,10786,38539,1221,8634,447
2021-03,"NEW ORLEANS, LA",34936805,68281348,87204936,40248102,185503331,2732281,558917953,3553606916,1929225704,173612987,3068021600,425037383,23432,129454,101269,1579,50802,20786
2021-03,"NEW YORK CITY, NY",109474522,189169328,705297100,768979699,747673914,6932265,1588646296,3907992095,10274662088,2007761463,6919723159,757706909,44180,120787,540576,70210,104643,10846
2021-03,"NOGALES, AZ",95468,1179244,15968499,45774,1860348,123,425132301,597268061,154263568,535334290,142835322,223702851,19590,34685,14918,49065,11091,6189
2021-03,"NORFOLK, VA",40914180,80918555,184786064,88070522,241248309,1937699,242496241,957453079,1159426970,215343312,604946377,50167191,7974,27119,60778,7276,23491,1383
2021-03,"OGDENSBURG, NY",0,0,95,0,24022,0,133276414,316433214,490184032,219360087,1707406304,130387382,8027,17929,46421,14662,53656,5692
2021-03,"PEMBINA, ND",0,2239,35560,0,808,0,91013879,301695425,203764889,330726535,985626478,112457044,3730,15166,10522,13445,35802,4445
2021-03,"PHILADELPHIA, PA",13108740,18277586,47437487,501740511,164380042,3539294,415302027,703692848,1656006248,1306862301,1423654026,82000022,12855,37345,43203,20575,19489,1791
2021-03,"PORT ARTHUR, TX",,32738,716,,3057617,,,7974,782353,,757823162,,,6,5,,113,
2021-03,"PORTLAND, ME",4928,991039,1480340,13547797,7131658,7768,34023318,117202097,72945528,207357776,467838395,86852576,4215,1960,3467,8412,11473,540
2021-03,"PROVIDENCE, RI",7977494,100,28058,0,450,0,462785213,5518224,859828,813313,190896432,142158,7910,88,63,1,49,2
2021-03,"SAN DIEGO, CA",7183810,2207561,1272909,55672838,1121631,4600,1085031101,1295815590,1069334103,522452536,300902835,173666539,23847,75292,91416,35985,38213,11186
2021-03,"SAN FRANCISCO, CA",23202035,66707764,128948526,201606181,305649223,1190308,604857747,2705892239,946545729,502415905,1108477006,202187471,10312,52903,74750,12820,20723,4900
2021-03,"SAN JUAN, PR",3473232,8823883,22265024,86821330,229361447,537142,117357670,120543019,862343185,113679752,671032058,19264960,842,3412,7354,3033,3915,379
2021-03,"SAVANNAH, GA",123658265,213982831,480814647,158549461,578648075,5168609,1915719433,3420716361,4007734095,966487743,1786504173,282581351,40193,90517,199269,9945,67844,5845
2021-03,"SEATTLE, WA",45178172,74566939,227200077,94776028,177215817,1367166,912881734,1940624824,1752518620,510219261,1910811996,228906890,15163,39266,107697,22467,65418,6973
